Landscape,ForestCover,Point,Forest300,Dist,coffee300,Branch,BranchReplicate,TotalFruits,CBB,Sub_Fruto,Bean,BeanSize,BeanDamage,BeanDamage_Percentage,Adults,Brood,id
P2,43,60,53.3,69.46,32.15,T,T7,21,2,1,a,10,6,60,1,0,P2_60_T7
P2,43,60,53.3,69.46,32.15,T,T7,21,2,1,b,10,0,0,0,0,P2_60_T7
P2,43,60,53.3,69.46,32.15,T,T7,21,2,2,a,10,10,100,1,0,P2_60_T7
P2,43,60,53.3,69.46,32.15,T,T7,21,2,2,b,10,0,0,0,0,P2_60_T7
P2,43,60,53.3,69.46,32.15,T,T8,39,6,1,a,10,3,30,1,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,1,b,10,0,0,0,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,2,a,10,8,80,0,1,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,2,b,10,0,0,0,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,3,a,10,10,100,9,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,3,b,10,0,0,0,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,4,a,10,5,50,1,1,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,4,b,10,2,20,0,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,5,a,10,6,60,1,1,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,5,b,10,0,0,0,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,6,a,11,0,0,0,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T8,39,6,6,b,11,0,0,0,0,P2_60_T8
P2,43,60,53.3,69.46,32.15,T,T9,39,1,1,a,9,9,100,5,1,P2_60_T9
P2,43,60,53.3,69.46,32.15,T,T9,39,1,1,b,9,9,100,0,0,P2_60_T9
P2,43,60,53.3,69.46,32.15,T,T10,33,2,1,a,10,10,100,6,0,P2_60_T10
P2,43,60,53.3,69.46,32.15,T,T10,33,2,1,b,10,10,100,0,0,P2_60_T10
P2,43,60,53.3,69.46,32.15,T,T10,33,2,2,a,7,7,100,1,0,P2_60_T10
P2,43,60,53.3,69.46,32.15,T,T10,33,2,2,b,7,7,100,0,0,P2_60_T10
P2,43,60,53.3,69.46,32.15,C,C2,22,4,1,a,10,10,100,2,0,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C2,22,4,1,b,10,0,0,0,0,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C2,22,4,2,a,9,6,66.66666667,1,1,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C2,22,4,2,b,9,0,0,0,0,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C2,22,4,3,a,10,5,50,NA,NA,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C2,22,4,3,b,10,0,0,0,0,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C2,22,4,4,a,9,5,55.55555556,0,0,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C2,22,4,4,b,NA,NA,NA,NA,NA,P2_60_C2
P2,43,60,53.3,69.46,32.15,C,C5,38,9,1,a,11,11,100,1,1,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,1,b,11,11,100,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,2,a,10,10,100,8,1,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,2,b,10,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,3,a,11,11,100,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,3,b,11,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,4,a,8,8,100,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,4,b,8,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,5,a,10,9,90,0,1,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,5,b,10,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,6,a,9,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,6,b,9,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,7,a,9,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,7,b,9,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,8,a,10,8,80,0,1,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,8,b,10,0,0,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,9,a,9,3,33.33333333,0,0,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C5,38,9,9,b,NA,NA,NA,NA,NA,P2_60_C5
P2,43,60,53.3,69.46,32.15,C,C6,20,1,1,a,10,2,20,0,0,P2_60_C6
P2,43,60,53.3,69.46,32.15,C,C6,20,1,1,b,10,0,0,0,0,P2_60_C6
P2,43,60,53.3,69.46,32.15,C,C7,22,3,1,a,10,2,20,0,0,P2_60_C7
P2,43,60,53.3,69.46,32.15,C,C7,22,3,1,b,10,0,0,0,0,P2_60_C7
P2,43,60,53.3,69.46,32.15,C,C7,22,3,2,a,11,2,18.18181818,1,0,P2_60_C7
P2,43,60,53.3,69.46,32.15,C,C7,22,3,2,b,11,0,0,0,0,P2_60_C7
P2,43,60,53.3,69.46,32.15,C,C7,22,3,3,a,9,9,100,0,0,P2_60_C7
P2,43,60,53.3,69.46,32.15,C,C7,22,3,3,b,NA,NA,NA,NA,NA,P2_60_C7
P2,43,60,53.3,69.46,32.15,C,C8,39,1,1,a,11,9,81.81818182,1,1,P2_60_C8
P2,43,60,53.3,69.46,32.15,C,C8,39,1,1,b,11,0,0,0,0,P2_60_C8
P2,43,60,53.3,69.46,32.15,C,C10,39,1,1,a,11,10,90.90909091,3,1,P2_60_C10
P2,43,60,53.3,69.46,32.15,C,C10,39,1,1,b,11,4,36.36363636,0,0,P2_60_C10
P10,27,10,14.88,25,43.27,T,T1,31,3,1,a,11,11,100,1,1,P10_10_T1
P10,27,10,14.88,25,43.27,T,T1,31,3,1,b,11,0,0,0,0,P10_10_T1
P10,27,10,14.88,25,43.27,T,T1,31,3,2,a,10,0,0,0,0,P10_10_T1
P10,27,10,14.88,25,43.27,T,T1,31,3,2,b,10,0,0,0,0,P10_10_T1
P10,27,10,14.88,25,43.27,T,T1,31,3,3,a,11,11,100,2,0,P10_10_T1
P10,27,10,14.88,25,43.27,T,T1,31,3,3,b,11,0,0,0,0,P10_10_T1
P10,27,10,14.88,25,43.27,T,T3,36,3,1,a,9,9,100,0,0,P10_10_T3
P10,27,10,14.88,25,43.27,T,T3,36,3,1,b,9,0,0,0,0,P10_10_T3
P10,27,10,14.88,25,43.27,T,T3,36,3,2,a,9,4,44.44444444,0,0,P10_10_T3
P10,27,10,14.88,25,43.27,T,T3,36,3,2,b,9,2,22.22222222,0,0,P10_10_T3
P10,27,10,14.88,25,43.27,T,T3,36,3,3,a,10,1,10,0,0,P10_10_T3
P10,27,10,14.88,25,43.27,T,T3,36,3,3,b,10,0,0,0,0,P10_10_T3
P10,27,10,14.88,25,43.27,T,T4,40,1,1,a,10,5,50,0,0,P10_10_T4
P10,27,10,14.88,25,43.27,T,T4,40,1,1,b,10,0,0,0,0,P10_10_T4
P10,27,10,14.88,25,43.27,T,T6,14,1,1,a,9,9,100,1,0,P10_10_T6
P10,27,10,14.88,25,43.27,T,T6,14,1,1,b,9,8,88.88888889,0,0,P10_10_T6
P10,27,10,14.88,25,43.27,T,T8,25,7,1,a,12,12,100,1,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,1,b,12,12,100,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,2,a,9,3,33.33333333,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,2,b,9,0,0,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,3,a,10,10,100,1,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,3,b,10,10,100,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,4,a,10,10,100,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,4,b,10,0,0,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,5,a,9,9,100,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,5,b,9,2,22.22222222,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,6,a,7,1,14.28571429,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,6,b,7,0,0,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,7,a,9,9,100,1,1,P10_10_T8
P10,27,10,14.88,25,43.27,T,T8,25,7,7,b,9,0,0,0,0,P10_10_T8
P10,27,10,14.88,25,43.27,C,C4,16,1,1,a,10,4,40,0,0,P10_10_C4
P10,27,10,14.88,25,43.27,C,C4,16,1,1,b,10,0,0,0,0,P10_10_C4
P10,27,10,14.88,25,43.27,C,C7,33,1,1,a,9,5,55.55555556,1,0,P10_10_C7
P10,27,30,27.26,31.09,18.56,C,C8,103,8,1,a,9,5,55.55555556,1,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,1,b,9,0,0,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,2,a,10,5,50,1,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,2,b,10,0,0,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,3,a,10,6,60,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,3,b,10,0,0,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,4,a,12,12,100,10,1,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,4,b,12,12,100,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,5,a,9,5,55.55555556,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,5,b,NA,NA,NA,NA,NA,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,6,a,12,12,100,8,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,6,b,12,12,100,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,7,a,11,11,100,2,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,7,b,11,11,100,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,8,a,7,7,100,0,0,P10_30_C8
P10,27,30,27.26,31.09,18.56,C,C8,103,8,8,b,7,7,100,0,0,P10_30_C8
P10,27,60,60.25,38.08,29.72,T,T1,60,2,1,a,11,11,100,1,NA,P10_60_T1
P10,27,60,60.25,38.08,29.72,T,T1,60,2,1,b,11,0,0,0,0,P10_60_T1
P10,27,60,60.25,38.08,29.72,T,T1,60,2,2,a,11,3,27.27272727,1,0,P10_60_T1
P10,27,60,60.25,38.08,29.72,T,T1,60,2,2,b,11,0,0,0,0,P10_60_T1
P10,27,60,60.25,38.08,29.72,T,T3,72,5,1,a,10,0,0,2,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,1,b,10,0,0,0,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,2,a,10,2,20,1,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,2,b,10,0,0,0,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,3,a,12,7,58.33333333,1,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,3,b,12,0,0,0,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,4,a,11,11,100,8,1,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,4,b,11,0,0,0,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,5,a,10,4,40,0,1,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T3,72,5,5,b,10,0,0,0,0,P10_60_T3
P10,27,60,60.25,38.08,29.72,T,T4,67,2,1,a,11,0,0,0,0,P10_60_T4
P10,27,60,60.25,38.08,29.72,T,T4,67,2,1,b,11,0,0,0,0,P10_60_T4
P10,27,60,60.25,38.08,29.72,T,T4,67,2,2,a,9,9,100,4,1,P10_60_T4
P10,27,60,60.25,38.08,29.72,T,T4,67,2,2,b,9,9,100,0,0,P10_60_T4
P10,27,60,60.25,38.08,29.72,T,T5,76,2,1,a,12,1,8.333333333,1,0,P10_60_T5
P10,27,60,60.25,38.08,29.72,T,T5,76,2,1,b,12,0,0,0,0,P10_60_T5
P10,27,60,60.25,38.08,29.72,T,T5,76,2,2,a,9,9,100,3,0,P10_60_T5
P10,27,60,60.25,38.08,29.72,T,T5,76,2,2,b,9,0,0,0,0,P10_60_T5
P10,27,60,60.25,38.08,29.72,T,T6,136,8,1,a,10,6,60,1,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,1,b,10,0,0,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,2,a,10,10,100,1,1,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,2,b,10,0,0,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,3,a,11,5,45.45454545,0,1,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,3,b,11,0,0,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,4,a,10,5,50,1,1,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,4,b,10,0,0,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,5,a,8,8,100,13,1,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,5,b,8,8,100,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,6,a,10,10,100,4,1,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,6,b,10,4,40,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,7,a,10,10,100,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,7,b,10,10,100,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,8,a,9,9,100,2,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T6,136,8,8,b,9,9,100,0,0,P10_60_T6
P10,27,60,60.25,38.08,29.72,T,T9,37,1,1,a,10,10,100,1,1,P10_60_T9
P10,27,60,60.25,38.08,29.72,T,T9,37,1,1,b,10,0,0,0,0,P10_60_T9
P10,27,60,60.25,38.08,29.72,C,C1,64,5,1,a,10,1,10,1,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,1,b,10,0,0,0,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,2,a,11,11,100,7,1,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,2,b,11,11,100,0,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,3,a,10,10,100,0,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,3,b,10,10,100,0,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,4,a,10,10,100,2,1,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,4,b,10,0,0,0,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,5,a,10,10,100,0,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C1,64,5,5,b,10,0,0,0,0,P10_60_C1
P10,27,60,60.25,38.08,29.72,C,C2,37,1,1,a,10,6,60,1,0,P10_60_C2
P10,27,60,60.25,38.08,29.72,C,C2,37,1,1,b,10,0,0,10,6,P10_60_C2
P10,27,60,60.25,38.08,29.72,C,C5,29,1,1,a,10,10,100,0,0,P10_60_C5
P10,27,60,60.25,38.08,29.72,C,C5,29,1,1,b,10,0,0,0,0,P10_60_C5
P10,27,60,60.25,38.08,29.72,C,C6,74,1,1,a,8,8,100,0,1,P10_60_C6
P10,27,60,60.25,38.08,29.72,C,C6,74,1,1,b,8,0,0,0,0,P10_60_C6
P10,27,60,60.25,38.08,29.72,C,C10,93,1,1,a,10,10,100,0,1,P10_60_C10
P10,27,60,60.25,38.08,29.72,C,C10,93,1,1,b,10,0,0,0,0,P10_60_C10
P11,37,10,7.51,28.28,54.87,T,T2,75,1,1,a,9,9,100,0,0,P11_10_T2
P11,37,10,7.51,28.28,54.87,T,T2,75,1,1,b,9,9,100,0,0,P11_10_T2
P11,37,10,7.51,28.28,54.87,C,C6,71,1,1,a,10,0,0,1,0,P11_10_C6
P11,37,10,7.51,28.28,54.87,C,C6,71,1,1,b,10,0,0,0,0,P11_10_C6
P11,37,30,26.72,31.62,40.8,T,T7,78,2,1,a,11,7,63.63636364,1,1,P11_30_T7
P11,37,30,26.72,31.62,40.8,T,T7,78,2,1,b,11,0,0,0,0,P11_30_T7
P11,37,30,26.72,31.62,40.8,T,T7,78,2,2,a,13,2,15.38461538,0,0,P11_30_T7
P11,37,30,26.72,31.62,40.8,T,T7,78,2,2,b,13,0,0,0,0,P11_30_T7
P11,37,30,26.72,31.62,40.8,T,T9,22,2,1,a,6,2,33.33333333,2,0,P11_30_T9
P11,37,30,26.72,31.62,40.8,T,T9,22,2,1,b,6,0,0,0,0,P11_30_T9
P11,37,30,26.72,31.62,40.8,T,T9,22,2,2,a,10,8,80,0,0,P11_30_T9
P11,37,30,26.72,31.62,40.8,T,T9,22,2,2,b,10,0,0,0,0,P11_30_T9
P11,37,30,26.72,31.62,40.8,C,C4,65,NA,1,a,11,NA,NA,NA,NA,P11_30_C4
P11,37,30,26.72,31.62,40.8,C,C4,65,NA,1,b,11,NA,NA,NA,NA,P11_30_C4
P11,37,60,58.79,35,8.27,T,T2,68,1,1,a,10,5,50,1,0,P11_60_T2
P11,37,60,58.79,35,8.27,T,T2,68,1,1,b,10,0,0,0,0,P11_60_T2
P11,37,60,58.79,35,8.27,T,T4,39,3,1,a,10,10,100,0,0,P11_60_T4
P11,37,60,58.79,35,8.27,T,T4,39,3,1,b,10,10,100,0,0,P11_60_T4
P11,37,60,58.79,35,8.27,T,T4,39,3,2,a,11,11,100,0,0,P11_60_T4
P11,37,60,58.79,35,8.27,T,T4,39,3,2,b,11,11,100,0,0,P11_60_T4
P11,37,60,58.79,35,8.27,T,T4,39,3,3,a,9,9,100,0,0,P11_60_T4
P11,37,60,58.79,35,8.27,T,T4,39,3,3,b,9,4,44.44444444,1,0,P11_60_T4
P11,37,60,58.79,35,8.27,T,T6,29,1,1,a,9,9,100,0,0,P11_60_T6
P11,37,60,58.79,35,8.27,T,T6,29,1,1,b,9,0,0,0,0,P11_60_T6
P11,37,60,58.79,35,8.27,T,T7,16,1,1,a,9,9,100,0,0,P11_60_T7
P11,37,60,58.79,35,8.27,T,T7,16,1,1,b,9,9,100,0,0,P11_60_T7
P11,37,60,58.79,35,8.27,C,C2,36,1,1,a,11,5,45.45454545,1,1,P11_60_C2
P11,37,60,58.79,35,8.27,C,C2,36,1,1,b,11,0,0,0,0,P11_60_C2
P11,37,60,58.79,35,8.27,C,C3,61,2,1,a,10,10,100,1,1,P11_60_C3
P11,37,60,58.79,35,8.27,C,C3,61,2,1,b,10,8,80,0,0,P11_60_C3
P11,37,60,58.79,35,8.27,C,C3,61,2,2,a,9,8,88.88888889,1,1,P11_60_C3
P11,37,60,58.79,35,8.27,C,C3,61,2,2,b,9,5,55.55555556,0,0,P11_60_C3
P11,37,60,58.79,35,8.27,C,C4,39,8,1,a,11,2,18.18181818,1,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,1,b,11,0,0,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,2,a,10,8,80,6,1,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,2,b,10,9,90,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,3,a,9,4,44.44444444,1,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,3,b,9,0,0,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,4,a,10,2,20,2,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,4,b,10,0,0,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,5,a,9,2,22.22222222,1,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,5,b,9,0,0,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,6,a,12,12,100,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,6,b,12,0,0,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,7,a,10,5,50,0,1,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,7,b,10,0,0,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,8,a,7,2,28.57142857,1,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C4,39,8,8,b,7,0,0,0,0,P11_60_C4
P11,37,60,58.79,35,8.27,C,C6,38,3,1,a,10,0,0,0,0,P11_60_C6
P11,37,60,58.79,35,8.27,C,C6,38,3,1,b,10,0,0,0,0,P11_60_C6
P11,37,60,58.79,35,8.27,C,C6,38,3,2,a,9,0,0,1,0,P11_60_C6
P11,37,60,58.79,35,8.27,C,C6,38,3,2,b,9,0,0,0,0,P11_60_C6
P11,37,60,58.79,35,8.27,C,C6,38,3,3,a,9,0,0,0,0,P11_60_C6
P11,37,60,58.79,35,8.27,C,C6,38,3,3,b,9,0,0,0,0,P11_60_C6
P11,37,60,58.79,35,8.27,C,C8,23,3,1,a,10,10,100,0,0,P11_60_C8
P11,37,60,58.79,35,8.27,C,C8,23,3,1,b,10,6,60,0,0,P11_60_C8
P11,37,60,58.79,35,8.27,C,C8,23,3,2,a,12,2,16.66666667,1,0,P11_60_C8
P11,37,60,58.79,35,8.27,C,C8,23,3,2,b,12,0,0,0,0,P11_60_C8
P11,37,60,58.79,35,8.27,C,C8,23,3,3,a,12,4,33.33333333,1,0,P11_60_C8
P11,37,60,58.79,35,8.27,C,C8,23,3,3,b,12,0,0,0,0,P11_60_C8
P11,37,60,58.79,35,8.27,C,C10,52,1,1,a,10,10,100,0,0,P11_60_C10
P11,37,60,58.79,35,8.27,C,C10,52,1,1,b,10,10,100,0,0,P11_60_C10
P12,30,10,9.97,20,75.78,T,T1,62,1,1,a,11,9,81.81818182,1,1,P12_10_T1
P12,30,10,9.97,20,75.78,T,T1,62,1,1,b,11,2,18.18181818,0,0,P12_10_T1
P12,30,10,9.97,20,75.78,T,T4,65,2,1,a,9,9,100,12,1,P12_10_T4
P12,30,10,9.97,20,75.78,T,T4,65,2,1,b,9,3,33.33333333,0,0,P12_10_T4
P12,30,10,9.97,20,75.78,T,T4,65,2,2,a,8,0,0,0,0,P12_10_T4
P12,30,10,9.97,20,75.78,T,T4,65,2,2,b,8,0,0,0,0,P12_10_T4
P12,30,10,9.97,20,75.78,T,T6,38,2,1,a,10,1,10,1,0,P12_10_T6
P12,30,10,9.97,20,75.78,T,T6,38,2,1,b,10,0,0,0,0,P12_10_T6
P12,30,10,9.97,20,75.78,T,T6,38,2,2,a,9,0,0,0,0,P12_10_T6
P12,30,10,9.97,20,75.78,T,T6,38,2,2,b,9,0,0,0,0,P12_10_T6
P12,30,10,9.97,20,75.78,T,T7,29,1,1,a,10,8,80,1,0,P12_10_T7
P12,30,10,9.97,20,75.78,T,T7,29,1,1,b,10,0,0,0,0,P12_10_T7
P12,30,10,9.97,20,75.78,C,C6,44,1,1,a,10,9,90,0,1,P12_10_C6
P12,30,10,9.97,20,75.78,C,C6,44,1,1,b,10,0,0,0,0,P12_10_C6
P12,30,30,33.93,15.81,29.48,T,T2,55,13,1,a,11,8,72.72727273,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,1,b,11,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,2,a,10,8,80,1,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,2,b,10,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,3,a,10,9,90,1,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,3,b,10,9,90,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,4,a,10,3,30,1,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,4,b,10,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,5,a,11,11,100,2,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,5,b,11,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,6,a,11,0,0,1,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,6,b,11,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,7,a,10,10,100,1,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,7,b,10,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,8,a,10,5,50,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,8,b,10,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,9,a,9,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,9,b,9,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,10,a,10,4,40,1,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,10,b,10,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,11,a,11,3,27.27272727,0,1,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,11,b,11,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,12,a,11,2,18.18181818,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,12,b,11,0,0,0,0,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,13,a,10,4,40,1,1,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T2,55,13,13,b,NA,NA,NA,NA,NA,P12_30_T2
P12,30,30,33.93,15.81,29.48,T,T3,24,1,1,a,10,2,20,1,0,P12_30_T3
P12,30,30,33.93,15.81,29.48,T,T3,24,1,1,b,10,0,0,0,0,P12_30_T3
P12,30,30,33.93,15.81,29.48,T,T4,41,1,1,a,10,1,10,0,0,P12_30_T4
P12,30,30,33.93,15.81,29.48,T,T4,41,1,1,b,10,0,0,0,0,P12_30_T4
P12,30,30,33.93,15.81,29.48,T,T5,41,1,1,a,10,10,100,5,1,P12_30_T5
P12,30,30,33.93,15.81,29.48,T,T5,41,1,1,b,10,10,100,5,1,P12_30_T5
P12,30,30,33.93,15.81,29.48,T,T6,66,5,1,a,10,10,100,0,0,P12_30_T6
P12,30,30,33.93,15.81,29.48,T,T6,66,5,1,b,10,6,60,1,0,P12_30_T6
